DATE,PM 2.5,O3,Overall_AQI,Overall_AQI_Category
2020-10-08 18:00:00,16.7,26,61,Moderate
2020-10-08 19:00:00,22.8,24,74,Moderate
2020-10-08 20:00:00,24.9,17,78,Moderate
2020-10-08 21:00:00,27.9,17,84,Moderate
2020-10-08 22:00:00,32.9,15,95,Moderate
2020-10-08 23:00:00,31.4,12,92,Moderate
2020-10-09 00:00:00,34.2,8,97,Moderate
2020-10-09 01:00:00,30.1,6,89,Moderate
2020-10-09 02:00:00,25.5,6,79,Moderate
2020-10-09 03:00:00,22.7,5,73,Moderate
2020-10-09 04:00:00,21.8,3,71,Moderate
2020-10-09 05:00:00,21.4,5,71,Moderate
2020-10-09 06:00:00,23.2,7,74,Moderate
2020-10-09 07:00:00,23.5,11,75,Moderate
2020-10-09 08:00:00,31.1,17,91,Moderate
2020-10-09 09:00:00,38.1,24,107,Unhealthy for Sensitive Groups
2020-10-09 10:00:00,43.0,30,119,Unhealthy for Sensitive Groups
2020-10-09 11:00:00,43.5,37,121,Unhealthy for Sensitive Groups
2020-10-09 12:00:00,43.2,49,120,Unhealthy for Sensitive Groups
2020-10-09 13:00:00,33.6,51,96,Moderate
2020-10-09 14:00:00,24.8,50,78,Moderate
2020-10-09 15:00:00,19.4,50,66,Moderate
2020-10-09 16:00:00,19.7,44,67,Moderate
2020-10-09 17:00:00,20.3,37,68,Moderate
2020-10-09 18:00:00,23.1,29,74,Moderate
2020-10-09 19:00:00,24.5,23,77,Moderate
2020-10-09 20:00:00,24.2,21,76,Moderate
2020-10-09 21:00:00,28.6,14,86,Moderate
2020-10-09 22:00:00,30.3,12,89,Moderate
2020-10-09 23:00:00,31.1,11,91,Moderate
2020-10-10 00:00:00,31.0,12,91,Moderate
2020-10-10 01:00:00,27.5,10,83,Moderate
2020-10-10 02:00:00,28.2,10,85,Moderate
2020-10-10 03:00:00,27.4,6,83,Moderate
2020-10-10 04:00:00,23.8,6,76,Moderate
2020-10-10 05:00:00,22.6,5,73,Moderate
2020-10-10 06:00:00,27.0,7,82,Moderate
2020-10-10 07:00:00,28.7,7,86,Moderate
2020-10-10 08:00:00,38.6,18,109,Unhealthy for Sensitive Groups
2020-10-10 09:00:00,47.8,26,131,Unhealthy for Sensitive Groups
2020-10-10 10:00:00,47.4,34,130,Unhealthy for Sensitive Groups
2020-10-10 11:00:00,41.2,36,115,Unhealthy for Sensitive Groups
2020-10-10 12:00:00,34.6,39,98,Moderate
2020-10-10 13:00:00,32.3,45,93,Moderate
2020-10-10 14:00:00,25.6,48,79,Moderate
2020-10-10 15:00:00,24.8,46,78,Moderate
2020-10-10 16:00:00,19.4,42,66,Moderate
2020-10-10 17:00:00,18.2,37,64,Moderate
2020-10-10 18:00:00,17.6,32,63,Moderate
2020-10-10 19:00:00,19.2,30,66,Moderate
2020-10-10 20:00:00,21.1,27,70,Moderate
2020-10-10 21:00:00,27.5,18,83,Moderate
2020-10-10 22:00:00,29.7,15,88,Moderate
2020-10-10 23:00:00,31.3,12,91,Moderate
2020-10-11 00:00:00,33.1,9,95,Moderate
2020-10-11 01:00:00,27.0,8,82,Moderate
2020-10-11 02:00:00,23.5,8,75,Moderate
2020-10-11 03:00:00,26.2,6,81,Moderate
2020-10-11 04:00:00,25.6,5,79,Moderate
2020-10-11 05:00:00,27.3,5,83,Moderate
2020-10-11 06:00:00,24.9,8,78,Moderate
2020-10-11 07:00:00,29.2,13,87,Moderate
2020-10-11 08:00:00,34.2,19,97,Moderate
2020-10-11 09:00:00,41.2,25,115,Unhealthy for Sensitive Groups
2020-10-11 10:00:00,41.1,30,115,Unhealthy for Sensitive Groups
2020-10-11 11:00:00,39.0,31,110,Unhealthy for Sensitive Groups
2020-10-11 12:00:00,32.0,38,93,Moderate
2020-10-11 13:00:00,25.0,45,78,Moderate
2020-10-11 14:00:00,26.5,49,81,Moderate
2020-10-11 15:00:00,23.2,45,74,Moderate
2020-10-11 16:00:00,21.6,40,71,Moderate
2020-10-11 17:00:00,19.8,35,67,Moderate
2020-10-11 18:00:00,21.4,32,71,Moderate
2020-10-11 19:00:00,23.2,26,74,Moderate
2020-10-11 20:00:00,23.5,22,75,Moderate
2020-10-11 21:00:00,22.7,16,73,Moderate
2020-10-11 22:00:00,24.3,15,77,Moderate
2020-10-11 23:00:00,28.8,14,86,Moderate
2020-10-12 00:00:00,31.2,12,91,Moderate
2020-10-12 01:00:00,29.2,8,87,Moderate
2020-10-12 02:00:00,27.2,6,83,Moderate
2020-10-12 03:00:00,25.7,3,80,Moderate
2020-10-12 04:00:00,22.0,3,72,Moderate
2020-10-12 05:00:00,21.5,5,71,Moderate
2020-10-12 06:00:00,21.3,7,70,Moderate
2020-10-12 07:00:00,26.3,11,81,Moderate
2020-10-12 08:00:00,31.8,19,92,Moderate
2020-10-12 09:00:00,32.9,24,95,Moderate
2020-10-12 10:00:00,32.9,28,95,Moderate
2020-10-12 11:00:00,31.4,29,92,Moderate
2020-10-12 12:00:00,27.7,30,84,Moderate
2020-10-12 13:00:00,23.8,38,76,Moderate
2020-10-12 14:00:00,24.9,44,78,Moderate
2020-10-12 15:00:00,23.4,42,75,Moderate
2020-10-12 16:00:00,21.9,38,72,Moderate
2020-10-12 17:00:00,21.9,35,72,Moderate
2020-10-12 18:00:00,22.9,32,74,Moderate
2020-10-12 19:00:00,25.2,28,79,Moderate
2020-10-12 20:00:00,25.8,23,80,Moderate
2020-10-12 21:00:00,26.2,22,81,Moderate
2020-10-12 22:00:00,27.3,19,83,Moderate
2020-10-12 23:00:00,29.7,16,88,Moderate
2020-10-13 00:00:00,30.2,14,89,Moderate
2020-10-13 01:00:00,30.1,13,89,Moderate
2020-10-13 02:00:00,28.9,11,86,Moderate
2020-10-13 03:00:00,28.1,9,85,Moderate
2020-10-13 04:00:00,27.2,8,83,Moderate
2020-10-13 05:00:00,27.1,9,83,Moderate
2020-10-13 06:00:00,26.7,11,82,Moderate
2020-10-13 07:00:00,28.0,15,84,Moderate
2020-10-13 08:00:00,29.2,19,87,Moderate
2020-10-13 09:00:00,31.1,25,91,Moderate
2020-10-13 10:00:00,36.7,29,104,Unhealthy for Sensitive Groups
2020-10-13 11:00:00,35.6,34,101,Unhealthy for Sensitive Groups
2020-10-13 12:00:00,32.0,37,93,Moderate
2020-10-13 13:00:00,29.0,40,87,Moderate
2020-10-13 14:00:00,27.3,41,83,Moderate
2020-10-13 15:00:00,25.0,40,78,Moderate
2020-10-13 16:00:00,25.0,35,78,Moderate
2020-10-13 17:00:00,27.3,34,83,Moderate
2020-10-13 18:00:00,30.9,31,91,Moderate
2020-10-13 19:00:00,34.2,29,97,Moderate
2020-10-13 20:00:00,32.7,28,94,Moderate
2020-10-13 21:00:00,32.8,27,95,Moderate
2020-10-13 22:00:00,35.2,24,100,Moderate
2020-10-13 23:00:00,39.7,21,111,Unhealthy for Sensitive Groups
2020-10-14 00:00:00,41.2,18,115,Unhealthy for Sensitive Groups
2020-10-14 01:00:00,41.6,15,116,Unhealthy for Sensitive Groups
2020-10-14 02:00:00,40.3,12,113,Unhealthy for Sensitive Groups
2020-10-14 03:00:00,39.3,10,110,Unhealthy for Sensitive Groups
2020-10-14 04:00:00,37.0,7,105,Unhealthy for Sensitive Groups
2020-10-14 05:00:00,34.1,8,97,Moderate
2020-10-14 06:00:00,33.0,9,95,Moderate
2020-10-14 07:00:00,34.7,14,99,Moderate
2020-10-14 08:00:00,38.4,18,108,Unhealthy for Sensitive Groups
2020-10-14 09:00:00,43.0,23,119,Unhealthy for Sensitive Groups
2020-10-14 10:00:00,44.2,29,122,Unhealthy for Sensitive Groups
2020-10-14 11:00:00,45.7,37,126,Unhealthy for Sensitive Groups
2020-10-14 12:00:00,41.3,42,115,Unhealthy for Sensitive Groups
2020-10-14 13:00:00,34.8,44,99,Moderate
2020-10-14 14:00:00,26.9,40,82,Moderate
2020-10-14 15:00:00,25.4,40,79,Moderate
2020-10-14 16:00:00,25.2,38,79,Moderate
2020-10-14 17:00:00,28.1,35,85,Moderate
2020-10-14 18:00:00,31.0,33,91,Moderate
2020-10-14 19:00:00,35.0,30,99,Moderate
2020-10-14 20:00:00,35.5,29,101,Unhealthy for Sensitive Groups
2020-10-14 21:00:00,37.7,27,106,Unhealthy for Sensitive Groups
2020-10-14 22:00:00,43.3,21,120,Unhealthy for Sensitive Groups
2020-10-14 23:00:00,50.1,18,137,Unhealthy for Sensitive Groups
2020-10-15 00:00:00,50.0,16,137,Unhealthy for Sensitive Groups
2020-10-15 01:00:00,48.5,11,133,Unhealthy for Sensitive Groups
2020-10-15 02:00:00,45.7,8,126,Unhealthy for Sensitive Groups
2020-10-15 03:00:00,41.8,8,117,Unhealthy for Sensitive Groups
2020-10-15 04:00:00,38.9,8,109,Unhealthy for Sensitive Groups
2020-10-15 05:00:00,38.1,10,107,Unhealthy for Sensitive Groups
2020-10-15 06:00:00,37.8,10,107,Unhealthy for Sensitive Groups
2020-10-15 07:00:00,38.3,14,108,Unhealthy for Sensitive Groups
2020-10-15 08:00:00,42.4,19,118,Unhealthy for Sensitive Groups
2020-10-15 09:00:00,44.5,24,123,Unhealthy for Sensitive Groups
2020-10-15 10:00:00,50.5,32,138,Unhealthy for Sensitive Groups
2020-10-15 11:00:00,51.1,38,139,Unhealthy for Sensitive Groups
2020-10-15 12:00:00,40.0,40,112,Unhealthy for Sensitive Groups
2020-10-15 13:00:00,35.0,44,99,Moderate
2020-10-15 14:00:00,29.0,44,87,Moderate
2020-10-15 15:00:00,24.0,43,76,Moderate
2020-10-15 16:00:00,24.0,39,76,Moderate
2020-10-15 17:00:00,28.0,35,84,Moderate
2020-10-15 18:00:00,29.4,30,87,Moderate
2020-10-15 19:00:00,30.2,28,89,Moderate
2020-10-15 20:00:00,33.1,23,95,Moderate
2020-10-15 21:00:00,33.0,23,95,Moderate
2020-10-15 22:00:00,34.0,17,97,Moderate
2020-10-15 23:00:00,39.5,14,111,Unhealthy for Sensitive Groups
2020-10-16 00:00:00,38.2,11,108,Unhealthy for Sensitive Groups
2020-10-16 01:00:00,40.6,9,114,Unhealthy for Sensitive Groups
2020-10-16 02:00:00,35.8,7,102,Unhealthy for Sensitive Groups
2020-10-16 03:00:00,31.8,5,92,Moderate
2020-10-16 04:00:00,33.1,5,95,Moderate
2020-10-16 05:00:00,30.6,6,90,Moderate
2020-10-16 06:00:00,32.4,10,94,Moderate
2020-10-16 07:00:00,34.2,13,97,Moderate
2020-10-16 08:00:00,36.1,19,102,Unhealthy for Sensitive Groups
2020-10-16 09:00:00,38.5,26,108,Unhealthy for Sensitive Groups
2020-10-16 10:00:00,45.3,31,125,Unhealthy for Sensitive Groups
2020-10-16 11:00:00,40.8,34,114,Unhealthy for Sensitive Groups
2020-10-16 12:00:00,38.0,42,107,Unhealthy for Sensitive Groups
2020-10-16 13:00:00,34.1,46,97,Moderate
2020-10-16 14:00:00,27.4,46,83,Moderate
2020-10-16 15:00:00,24.2,45,76,Moderate
2020-10-16 16:00:00,17.6,42,63,Moderate
2020-10-16 17:00:00,20.8,39,69,Moderate
2020-10-16 18:00:00,23.9,33,76,Moderate
2020-10-16 19:00:00,28.4,28,85,Moderate
2020-10-16 20:00:00,29.7,24,88,Moderate
2020-10-16 21:00:00,34.3,19,98,Moderate
2020-10-16 22:00:00,39.6,15,111,Unhealthy for Sensitive Groups
2020-10-16 23:00:00,42.3,13,118,Unhealthy for Sensitive Groups
2020-10-17 00:00:00,40.6,12,114,Unhealthy for Sensitive Groups
2020-10-17 01:00:00,38.8,10,109,Unhealthy for Sensitive Groups
2020-10-17 02:00:00,34.9,10,99,Moderate
2020-10-17 03:00:00,28.4,11,85,Moderate
2020-10-17 04:00:00,28.7,9,86,Moderate
2020-10-17 05:00:00,25.8,11,80,Moderate
2020-10-17 06:00:00,25.4,13,79,Moderate
2020-10-17 07:00:00,28.7,13,86,Moderate
2020-10-17 08:00:00,32.8,22,95,Moderate
2020-10-17 09:00:00,30.9,30,91,Moderate
2020-10-17 10:00:00,35.4,37,100,Moderate
2020-10-17 11:00:00,39.0,42,110,Unhealthy for Sensitive Groups
2020-10-17 12:00:00,32.2,44,93,Moderate
2020-10-17 13:00:00,23.0,45,74,Moderate
2020-10-17 14:00:00,17.5,46,62,Moderate
2020-10-17 15:00:00,21.2,46,70,Moderate
2020-10-17 16:00:00,18.6,44,65,Moderate
2020-10-17 17:00:00,19.8,41,67,Moderate
2020-10-17 18:00:00,23.4,36,75,Moderate
2020-10-17 19:00:00,27.2,32,83,Moderate
2020-10-17 20:00:00,32.1,27,93,Moderate
2020-10-17 21:00:00,33.0,24,95,Moderate
2020-10-17 22:00:00,34.0,21,97,Moderate
2020-10-17 23:00:00,38.0,17,107,Unhealthy for Sensitive Groups
2020-10-18 00:00:00,36.0,15,102,Unhealthy for Sensitive Groups
2020-10-18 01:00:00,31.0,16,91,Moderate
2020-10-18 02:00:00,28.5,15,85,Moderate
2020-10-18 03:00:00,33.2,13,95,Moderate
2020-10-18 04:00:00,29.6,12,88,Moderate
2020-10-18 05:00:00,30.5,13,90,Moderate
2020-10-18 06:00:00,31.8,13,92,Moderate
2020-10-18 07:00:00,33.0,16,95,Moderate
2020-10-18 08:00:00,40.7,19,114,Unhealthy for Sensitive Groups
2020-10-18 09:00:00,43.6,25,121,Unhealthy for Sensitive Groups
2020-10-18 10:00:00,41.4,30,116,Unhealthy for Sensitive Groups
2020-10-18 11:00:00,42.6,35,118,Unhealthy for Sensitive Groups
2020-10-18 12:00:00,31.8,37,92,Moderate
2020-10-18 13:00:00,23.9,41,76,Moderate
2020-10-18 14:00:00,18.4,44,64,Moderate
2020-10-18 15:00:00,19.2,42,66,Moderate
2020-10-18 16:00:00,24.6,40,77,Moderate
2020-10-18 17:00:00,22.3,37,72,Moderate
2020-10-18 18:00:00,27.1,35,83,Moderate
2020-10-18 19:00:00,29.0,32,87,Moderate
2020-10-18 20:00:00,30.5,26,90,Moderate
2020-10-18 21:00:00,32.2,19,93,Moderate
2020-10-18 22:00:00,33.1,17,95,Moderate
2020-10-18 23:00:00,45.5,16,126,Unhealthy for Sensitive Groups
2020-10-19 00:00:00,43.2,14,120,Unhealthy for Sensitive Groups
2020-10-19 01:00:00,38.6,12,109,Unhealthy for Sensitive Groups
2020-10-19 02:00:00,31.3,11,91,Moderate
2020-10-19 03:00:00,30.1,7,89,Moderate
2020-10-19 04:00:00,30.5,7,90,Moderate
2020-10-19 05:00:00,33.7,6,96,Moderate
2020-10-19 06:00:00,32.3,8,93,Moderate
2020-10-19 07:00:00,37.1,10,105,Unhealthy for Sensitive Groups
2020-10-19 08:00:00,42.1,14,117,Unhealthy for Sensitive Groups
2020-10-19 09:00:00,41.0,20,115,Unhealthy for Sensitive Groups
2020-10-19 10:00:00,34.5,25,98,Moderate
2020-10-19 11:00:00,33.3,30,96,Moderate
2020-10-19 12:00:00,31.7,37,92,Moderate
2020-10-19 13:00:00,29.4,41,87,Moderate
2020-10-19 14:00:00,27.4,42,83,Moderate
2020-10-19 15:00:00,26.7,43,82,Moderate
2020-10-19 16:00:00,29.6,40,88,Moderate
2020-10-19 17:00:00,33.1,36,95,Moderate
2020-10-19 18:00:00,35.3,33,100,Moderate
2020-10-19 19:00:00,39.8,30,112,Unhealthy for Sensitive Groups
2020-10-19 20:00:00,41.0,30,115,Unhealthy for Sensitive Groups
2020-10-19 21:00:00,44.5,29,123,Unhealthy for Sensitive Groups
2020-10-19 22:00:00,45.7,28,126,Unhealthy for Sensitive Groups
2020-10-19 23:00:00,46.3,25,128,Unhealthy for Sensitive Groups
2020-10-20 00:00:00,47.6,21,131,Unhealthy for Sensitive Groups
2020-10-20 01:00:00,44.4,17,123,Unhealthy for Sensitive Groups
2020-10-20 02:00:00,41.4,13,116,Unhealthy for Sensitive Groups
2020-10-20 03:00:00,40.7,11,114,Unhealthy for Sensitive Groups
2020-10-20 04:00:00,39.3,10,110,Unhealthy for Sensitive Groups
2020-10-20 05:00:00,38.6,10,109,Unhealthy for Sensitive Groups
2020-10-20 06:00:00,39.0,12,110,Unhealthy for Sensitive Groups
2020-10-20 07:00:00,39.3,15,110,Unhealthy for Sensitive Groups
2020-10-20 08:00:00,42.5,20,118,Unhealthy for Sensitive Groups
2020-10-20 09:00:00,46.8,26,129,Unhealthy for Sensitive Groups
2020-10-20 10:00:00,47.6,32,131,Unhealthy for Sensitive Groups
2020-10-20 11:00:00,45.9,37,127,Unhealthy for Sensitive Groups
2020-10-20 12:00:00,37.3,37,105,Unhealthy for Sensitive Groups
2020-10-20 13:00:00,32.0,39,93,Moderate
2020-10-20 14:00:00,31.5,40,92,Moderate
2020-10-20 15:00:00,31.5,40,92,Moderate
2020-10-20 16:00:00,32.5,40,94,Moderate
2020-10-20 17:00:00,38.5,40,108,Unhealthy for Sensitive Groups
2020-10-20 18:00:00,41.9,41,117,Unhealthy for Sensitive Groups
2020-10-20 19:00:00,45.5,54,126,Unhealthy for Sensitive Groups
2020-10-20 20:00:00,46.8,60,129,Unhealthy for Sensitive Groups
2020-10-20 21:00:00,51.4,49,140,Unhealthy for Sensitive Groups
2020-10-20 22:00:00,52.7,43,143,Unhealthy for Sensitive Groups
2020-10-20 23:00:00,52.8,42,144,Unhealthy for Sensitive Groups
2020-10-21 00:00:00,52.4,37,143,Unhealthy for Sensitive Groups
2020-10-21 01:00:00,51.2,38,140,Unhealthy for Sensitive Groups
2020-10-21 02:00:00,47.8,35,131,Unhealthy for Sensitive Groups
2020-10-21 03:00:00,43.4,37,120,Unhealthy for Sensitive Groups
2020-10-21 04:00:00,42.3,38,118,Unhealthy for Sensitive Groups
2020-10-21 05:00:00,42.2,31,117,Unhealthy for Sensitive Groups
2020-10-21 06:00:00,40.4,24,113,Unhealthy for Sensitive Groups
2020-10-21 07:00:00,41.6,22,116,Unhealthy for Sensitive Groups
2020-10-21 08:00:00,46.5,22,128,Unhealthy for Sensitive Groups
2020-10-21 09:00:00,48.7,21,134,Unhealthy for Sensitive Groups
2020-10-21 10:00:00,52.2,18,142,Unhealthy for Sensitive Groups
2020-10-21 11:00:00,53.9,13,146,Unhealthy for Sensitive Groups
2020-10-21 12:00:00,53.6,10,146,Unhealthy for Sensitive Groups
2020-10-21 13:00:00,49.4,9,135,Unhealthy for Sensitive Groups
2020-10-21 14:00:00,44.2,7,122,Unhealthy for Sensitive Groups
2020-10-21 15:00:00,41.8,7,117,Unhealthy for Sensitive Groups
2020-10-21 16:00:00,40.7,10,114,Unhealthy for Sensitive Groups
2020-10-21 17:00:00,40.4,21,113,Unhealthy for Sensitive Groups
2020-10-21 18:00:00,43.7,37,121,Unhealthy for Sensitive Groups
2020-10-21 19:00:00,44.9,43,124,Unhealthy for Sensitive Groups
2020-10-21 20:00:00,45.7,50,126,Unhealthy for Sensitive Groups
2020-10-21 21:00:00,47.7,48,131,Unhealthy for Sensitive Groups
2020-10-21 22:00:00,47.3,40,130,Unhealthy for Sensitive Groups
2020-10-21 23:00:00,44.4,37,123,Unhealthy for Sensitive Groups
2020-10-22 00:00:00,43.4,34,120,Unhealthy for Sensitive Groups
2020-10-22 01:00:00,41.2,33,115,Unhealthy for Sensitive Groups
2020-10-22 02:00:00,37.9,30,107,Unhealthy for Sensitive Groups
2020-10-22 03:00:00,36.1,25,102,Unhealthy for Sensitive Groups
2020-10-22 04:00:00,37.5,26,106,Unhealthy for Sensitive Groups
2020-10-22 05:00:00,40.5,29,113,Unhealthy for Sensitive Groups
2020-10-22 06:00:00,40.3,25,113,Unhealthy for Sensitive Groups
2020-10-22 07:00:00,43.3,22,120,Unhealthy for Sensitive Groups
2020-10-22 08:00:00,50.7,21,138,Unhealthy for Sensitive Groups
2020-10-22 09:00:00,62.4,18,155,Unhealthy
2020-10-22 10:00:00,58.7,18,153,Unhealthy
2020-10-22 11:00:00,52.8,18,144,Unhealthy for Sensitive Groups
2020-10-22 12:00:00,48.4,15,133,Unhealthy for Sensitive Groups
2020-10-22 13:00:00,44.7,9,124,Unhealthy for Sensitive Groups
2020-10-22 14:00:00,38.8,8,109,Unhealthy for Sensitive Groups
2020-10-22 15:00:00,36.9,8,104,Unhealthy for Sensitive Groups
2020-10-22 16:00:00,37.4,12,106,Unhealthy for Sensitive Groups
2020-10-22 17:00:00,37.2,29,105,Unhealthy for Sensitive Groups
2020-10-22 18:00:00,40.1,39,112,Unhealthy for Sensitive Groups
2020-10-22 19:00:00,45.0,48,124,Unhealthy for Sensitive Groups
2020-10-22 20:00:00,45.0,36,124,Unhealthy for Sensitive Groups
2020-10-22 21:00:00,43.7,33,121,Unhealthy for Sensitive Groups
2020-10-22 22:00:00,43.3,32,120,Unhealthy for Sensitive Groups
2020-10-22 23:00:00,41.4,36,116,Unhealthy for Sensitive Groups
2020-10-23 00:00:00,40.9,37,114,Unhealthy for Sensitive Groups
2020-10-23 01:00:00,39.2,36,110,Unhealthy for Sensitive Groups
2020-10-23 02:00:00,37.6,34,106,Unhealthy for Sensitive Groups
2020-10-23 03:00:00,34.7,24,99,Moderate
2020-10-23 04:00:00,30.7,18,90,Moderate
2020-10-23 05:00:00,30.8,16,90,Moderate
2020-10-23 06:00:00,30.9,13,91,Moderate
2020-10-23 07:00:00,35.4,9,100,Moderate
2020-10-23 08:00:00,43.8,9,121,Unhealthy for Sensitive Groups
2020-10-23 09:00:00,43.8,14,121,Unhealthy for Sensitive Groups
2020-10-23 10:00:00,48.4,14,133,Unhealthy for Sensitive Groups
2020-10-23 11:00:00,49.6,14,136,Unhealthy for Sensitive Groups
2020-10-23 12:00:00,36.3,11,103,Unhealthy for Sensitive Groups
2020-10-23 13:00:00,34.6,12,98,Moderate
2020-10-23 14:00:00,29.3,9,87,Moderate
2020-10-23 15:00:00,26.6,9,81,Moderate
2020-10-23 16:00:00,24.8,17,78,Moderate
2020-10-23 17:00:00,24.4,28,77,Moderate
2020-10-23 18:00:00,26.2,41,81,Moderate
2020-10-23 19:00:00,32.1,44,93,Moderate
2020-10-23 20:00:00,38.0,32,107,Unhealthy for Sensitive Groups
2020-10-23 21:00:00,40.0,31,112,Unhealthy for Sensitive Groups
2020-10-23 22:00:00,40.5,31,113,Unhealthy for Sensitive Groups
2020-10-23 23:00:00,43.7,35,121,Unhealthy for Sensitive Groups
2020-10-24 00:00:00,38.3,36,108,Unhealthy for Sensitive Groups
2020-10-24 01:00:00,32.1,37,93,Moderate
2020-10-24 02:00:00,31.0,32,91,Moderate
2020-10-24 03:00:00,29.5,27,88,Moderate
2020-10-24 04:00:00,24.7,21,77,Moderate
2020-10-24 05:00:00,23.8,17,76,Moderate
2020-10-24 06:00:00,22.9,16,74,Moderate
2020-10-24 07:00:00,29.4,21,87,Moderate
2020-10-24 08:00:00,37.2,19,105,Unhealthy for Sensitive Groups
2020-10-24 09:00:00,42.1,17,117,Unhealthy for Sensitive Groups
2020-10-24 10:00:00,42.0,17,117,Unhealthy for Sensitive Groups
2020-10-24 11:00:00,41.0,14,115,Unhealthy for Sensitive Groups
2020-10-24 12:00:00,34.0,15,97,Moderate
2020-10-24 13:00:00,27.0,16,82,Moderate
2020-10-24 14:00:00,24.0,16,76,Moderate
2020-10-24 15:00:00,25.5,10,79,Moderate
2020-10-24 16:00:00,21.7,17,71,Moderate
2020-10-24 17:00:00,20.8,30,69,Moderate
2020-10-24 18:00:00,26.9,43,82,Moderate
2020-10-24 19:00:00,29.9,49,88,Moderate
2020-10-24 20:00:00,39.4,51,111,Unhealthy for Sensitive Groups
2020-10-24 21:00:00,38.7,41,109,Unhealthy for Sensitive Groups
2020-10-24 22:00:00,39.3,36,110,Unhealthy for Sensitive Groups
2020-10-24 23:00:00,33.6,36,96,Moderate
2020-10-25 00:00:00,28.3,35,85,Moderate
2020-10-25 01:00:00,30.1,35,89,Moderate
2020-10-25 02:00:00,25.5,31,79,Moderate
2020-10-25 03:00:00,24.2,26,76,Moderate
2020-10-25 04:00:00,22.1,18,72,Moderate
2020-10-25 05:00:00,22.0,12,72,Moderate
2020-10-25 06:00:00,22.5,14,73,Moderate
2020-10-25 07:00:00,24.7,12,77,Moderate
2020-10-25 08:00:00,29.3,12,87,Moderate
2020-10-25 09:00:00,38.1,11,107,Unhealthy for Sensitive Groups
2020-10-25 10:00:00,42.0,13,117,Unhealthy for Sensitive Groups
2020-10-25 11:00:00,41.5,12,116,Unhealthy for Sensitive Groups
2020-10-25 12:00:00,42.7,11,119,Unhealthy for Sensitive Groups
2020-10-25 13:00:00,32.8,9,95,Moderate
2020-10-25 14:00:00,24.9,10,78,Moderate
2020-10-25 15:00:00,20.9,8,70,Moderate
2020-10-25 16:00:00,19.4,13,66,Moderate
2020-10-25 17:00:00,21.2,26,70,Moderate
2020-10-25 18:00:00,24.1,36,76,Moderate
2020-10-25 19:00:00,31.0,43,91,Moderate
2020-10-25 20:00:00,35.5,41,101,Unhealthy for Sensitive Groups
2020-10-25 21:00:00,39.2,32,110,Unhealthy for Sensitive Groups
2020-10-25 22:00:00,44.1,29,122,Unhealthy for Sensitive Groups
2020-10-25 23:00:00,41.5,30,116,Unhealthy for Sensitive Groups
2020-10-26 00:00:00,36.7,29,104,Unhealthy for Sensitive Groups
2020-10-26 01:00:00,33.3,30,96,Moderate
2020-10-26 02:00:00,30.1,28,89,Moderate
2020-10-26 03:00:00,29.0,25,87,Moderate
2020-10-26 04:00:00,30.0,23,89,Moderate
2020-10-26 05:00:00,31.4,17,92,Moderate
2020-10-26 06:00:00,31.2,13,91,Moderate
2020-10-26 07:00:00,32.0,13,93,Moderate
2020-10-26 08:00:00,36.5,15,103,Unhealthy for Sensitive Groups
2020-10-26 09:00:00,39.8,15,112,Unhealthy for Sensitive Groups
2020-10-26 10:00:00,39.3,13,110,Unhealthy for Sensitive Groups
2020-10-26 11:00:00,38.4,13,108,Unhealthy for Sensitive Groups
2020-10-26 12:00:00,35.9,14,102,Unhealthy for Sensitive Groups
2020-10-26 13:00:00,26.6,13,81,Moderate
2020-10-26 14:00:00,21.8,12,71,Moderate
2020-10-26 15:00:00,18.4,9,64,Moderate
2020-10-26 16:00:00,17.7,16,63,Moderate
2020-10-26 17:00:00,17.3,25,62,Moderate
2020-10-26 18:00:00,21.1,30,70,Moderate
2020-10-26 19:00:00,25.0,32,78,Moderate
2020-10-26 20:00:00,30.5,34,90,Moderate
2020-10-26 21:00:00,29.7,36,88,Moderate
2020-10-26 22:00:00,32.3,37,93,Moderate
2020-10-26 23:00:00,29.6,35,88,Moderate
2020-10-27 00:00:00,29.8,32,88,Moderate
2020-10-27 01:00:00,28.4,32,85,Moderate
2020-10-27 02:00:00,27.2,27,83,Moderate
2020-10-27 03:00:00,28.1,29,85,Moderate
2020-10-27 04:00:00,27.5,27,83,Moderate
2020-10-27 05:00:00,27.3,19,83,Moderate
2020-10-27 06:00:00,26.1,20,80,Moderate
2020-10-27 07:00:00,28.1,16,85,Moderate
2020-10-27 08:00:00,32.9,14,95,Moderate
2020-10-27 09:00:00,33.3,14,96,Moderate
2020-10-27 10:00:00,34.0,13,97,Moderate
2020-10-27 11:00:00,31.2,11,91,Moderate
2020-10-27 12:00:00,29.5,11,88,Moderate
2020-10-27 13:00:00,27.3,11,83,Moderate
2020-10-27 14:00:00,27.1,9,83,Moderate
2020-10-27 15:00:00,24.0,7,76,Moderate
2020-10-27 16:00:00,23.0,11,74,Moderate
2020-10-27 17:00:00,24.9,19,78,Moderate
2020-10-27 18:00:00,25.9,23,80,Moderate
2020-10-27 19:00:00,29.2,27,87,Moderate
2020-10-27 20:00:00,29.5,30,88,Moderate
2020-10-27 21:00:00,33.5,31,96,Moderate
2020-10-27 22:00:00,38.0,33,107,Unhealthy for Sensitive Groups
2020-10-27 23:00:00,40.0,33,112,Unhealthy for Sensitive Groups
2020-10-28 00:00:00,40.0,30,112,Unhealthy for Sensitive Groups
